DATE;TIME;Sensor1;Sensor2;Sensor3;Sensor4
2024-07-15;10:09:00;20,468;20,737;20,159;20,29
2024-07-15;10:14:00;20,617;20,825;20,3;20,403
2024-07-15;10:19:00;19,7;20,239;19,747;20,25
2024-07-15;10:24:00;20,184;20,629;19,945;20,187
2024-07-15;10:29:00;20,336;20,725;20,095;20,308
2024-07-15;10:34:00;19,885;20,385;19,826;20,127
2024-07-15;10:39:00;20,402;20,821;20,094;20,206
2024-07-15;10:44:00;20,242;20,618;20,069;20,329
2024-07-15;10:49:00;19,679;20,286;19,677;20,106
2024-07-15;10:54:00;20,345;20,75;20,038;20,205
2024-07-15;10:59:00;20,46;20,817;20,172;20,37
2024-07-15;11:04:00;19,727;20,242;19,696;20,148
2024-07-15;11:09:00;20,283;20,739;19,993;20,164
2024-07-15;11:14:00;20,515;20,863;20,189;20,322
2024-07-15;11:19:00;19,672;20,227;19,683;20,169
2024-07-15;11:24:00;20,229;20,604;19,96;20,184
2024-07-15;11:29:00;20,385;20,849;20,12;20,318
2024-07-15;11:34:00;19,82;20,22;19,785;20,152
2024-07-15;11:39:00;20,34;20,683;20,042;20,208
2024-07-15;11:44:00;20,605;21,054;20,296;20,35
2024-07-15;11:49:00;19,67;20,368;19,72;20,237
2024-07-15;11:54:00;20,09;20,509;19,883;20,147
2024-07-15;11:59:00;20,479;20,811;20,18;20,317
2024-07-15;12:04:00;19,778;20,205;19,843;20,201
2024-07-15;12:09:00;20,23;20,741;20,047;20,185
2024-07-15;12:14:00;20,481;20,857;20,208;20,342
2024-07-15;12:19:00;19,631;20,112;19,69;20,182
2024-07-15;12:24:00;20,175;20,538;19,933;20,178
2024-07-15;12:29:00;20,198;20,709;20;20,31
2024-07-15;12:34:00;19,701;20,2;19,72;20,124
2024-07-15;12:39:00;20,312;20,64;20,04;20,192
2024-07-15;12:44:00;20,312;20,667;20,117;20,341
2024-07-15;12:49:00;19,695;20,167;19,708;20,144
2024-07-15;12:54:00;20,327;20,789;20,031;20,2
2024-07-15;12:59:00;19,896;20,325;19,817;20,256
2024-07-15;13:04:00;19,984;20,532;19,876;20,12
2024-07-15;13:09:00;20,47;20,745;20,161;20,287
2024-07-15;13:14:00;19,695;20,231;19,716;20,165
2024-07-15;13:19:00;20,08;20,51;19,861;20,119
2024-07-15;13:24:00;20,534;20,806;20,21;20,314
2024-07-15;13:29:00;19,912;20,307;19,875;20,283
2024-07-15;13:34:00;19,715;20,17;19,638;20,048
2024-07-15;13:39:00;20,372;20,725;20,046;20,217
2024-07-15;13:44:00;20,286;20,605;20,07;20,343
2024-07-15;13:49:00;19,668;20,256;19,61;20,077
2024-07-15;13:54:00;20,359;20,71;20,021;20,195
2024-07-15;13:59:00;19,838;20,287;19,749;20,215
2024-07-15;14:04:00;19,853;20,383;19,664;20,032
2024-07-15;14:09:00;20,23;20,574;19,943;20,209
2024-07-15;14:14:00;19,583;20,129;19,515;20,038
2024-07-15;14:19:00;20,263;20,635;19,928;20,14
2024-07-15;14:24:00;19,86;20,179;19,782;20,153
2024-07-15;14:29:00;19,925;20,337;19,721;20,024
2024-07-15;14:34:00;20,252;20,662;19,965;20,201
2024-07-15;14:39:00;19,458;20,093;19,435;20,065
2024-07-15;14:44:00;20,174;20,542;19,837;20,084
2024-07-15;14:49:00;19,73;20,216;19,595;20,142
2024-07-15;14:54:00;19,206;19,83;19,192;19,903
2024-07-15;14:59:00;19,983;20,178;19,583;19,93
2024-07-15;15:04:00;19,781;20,016;19,584;20,003
2024-07-15;15:09:00;19,488;19,771;19,685;19,871
2024-07-15;15:14:00;20,038;20,187;19,842;19,906
2024-07-15;15:19:00;19,905;20,039;19,909;20
2024-07-15;15:24:00;19,787;19,818;20,19;19,999
2024-07-15;15:29:00;20,086;20,157;20,202;20,002
2024-07-15;15:34:00;20,18;20,259;20,091;20,101
2024-07-15;15:39:00;19,72;19,876;20,038;19,954
2024-07-15;15:44:00;20,084;20,247;20,048;19,961
2024-07-15;15:49:00;20,43;20,613;20,104;20,117
2024-07-15;15:54:00;19,867;20,054;19,933;20,074
2024-07-15;15:59:00;19,993;20,147;19,887;19,993
2024-07-15;16:04:00;20,43;20,593;20,066;20,127
2024-07-15;16:09:00;19,648;20,09;19,607;20,088
2024-07-15;16:14:00;20,045;20,397;19,745;20,031
2024-07-15;16:19:00;20,169;20,432;19,888;20,171
2024-07-15;16:24:00;19,676;20,109;19,556;20,027
2024-07-15;16:29:00;20,309;20,638;19,948;20,14
2024-07-15;16:34:00;19,556;20,162;19,484;20,104
2024-07-15;16:39:00;19,873;20,27;19,589;20,017
2024-07-15;16:44:00;20,362;20,627;19,969;20,18
2024-07-15;16:49:00;19,432;20,079;19,448;20,097
2024-07-15;16:54:00;19,922;20,428;19,669;20,026
2024-07-15;16:59:00;20,347;20,629;19,991;20,189
2024-07-15;17:04:00;19,538;20,07;19,55;20,106
2024-07-15;17:09:00;20,004;20,348;19,751;20,027
2024-07-15;17:14:00;20,425;20,693;20,061;20,21
2024-07-15;17:19:00;19,606;20,043;19,569;20,097
2024-07-15;17:24:00;20,083;20,472;19,791;20,054
2024-07-15;17:29:00;20,35;20,585;20,015;20,228
2024-07-15;17:34:00;19,517;20,012;19,482;20,047
2024-07-15;17:39:00;20,149;20,508;19,839;20,057
2024-07-15;17:44:00;19,944;20,442;19,759;20,15
2024-07-15;17:49:00;19,651;20,141;19,479;20
2024-07-15;17:54:00;20,303;20,69;19,886;20,126
2024-07-15;17:59:00;19,538;20,127;19,441;20,074
2024-07-15;18:04:00;20,058;20,421;19,713;20,033
2024-07-15;18:09:00;20,462;20,775;20,03;20,204
2024-07-15;18:14:00;19,675;20,157;19,648;20,122
2024-07-15;18:19:00;20,055;20,386;19,807;20,041
2024-07-15;18:24:00;20,44;20,694;20,076;20,22
2024-07-15;18:29:00;19,626;20,082;19,585;20,098
2024-07-15;18:34:00;20,112;20,428;19,793;20,059
2024-07-15;18:39:00;20,04;20,434;19,809;20,172
2024-07-15;18:44:00;19,693;20,025;19,653;20,017
2024-07-15;18:49:00;20,285;20,573;19,934;20,076
2024-07-15;18:54:00;20,242;20,493;19,975;20,228
2024-07-15;18:59:00;19,672;20,081;19,623;20,029
2024-07-15;19:04:00;20,297;20,641;19,938;20,091
2024-07-15;19:09:00;19,796;20,257;19,699;20,124
2024-07-15;19:14:00;19,882;20,295;19,685;20,012
2024-07-15;19:19:00;20,326;20,691;19,97;20,183
2024-07-15;19:24:00;19,576;20,069;19,466;20,058
2024-07-15;19:29:00;20,108;20,541;19,783;20,054
2024-07-15;19:34:00;20,402;20,747;20,03;20,22
2024-07-15;19:39:00;19,534;20,077;19,469;20,07
2024-07-15;19:44:00;20,137;20,543;19,807;20,054
2024-07-15;19:49:00;20,305;20,814;19,992;20,227
2024-07-15;19:54:00;19,708;20,17;19,598;20,044
2024-07-15;19:59:00;20,302;20,537;19,915;20,108
2024-07-15;20:04:00;20,341;20,575;20,045;20,243
2024-07-15;20:09:00;19,715;20,099;19,647;20,033
2024-07-15;20:14:00;20,331;20,473;19,997;20,13
2024-07-15;20:19:00;19,983;20,307;19,861;20,193
2024-07-15;20:24:00;19,852;20,213;19,692;20
2024-07-15;20:29:00;20,445;20,617;20,053;20,157
2024-07-15;20:34:00;19,873;20,283;19,772;20,189
2024-07-15;20:39:00;19,886;20,278;19,707;20,023
2024-07-15;20:44:00;20,339;20,756;19,993;20,198
2024-07-15;20:49:00;19,702;20,086;19,693;20,098
2024-07-15;20:54:00;20,164;20,532;19,878;20,056
2024-07-15;20:59:00;20,399;20,751;20,037;20,22
2024-07-15;21:04:00;19,564;20,096;19,546;20,104
2024-07-15;21:09:00;20,156;20,568;19,82;20,073
2024-07-15;21:14:00;20,092;20,528;19,842;20,21
2024-07-15;21:19:00;19,679;20,124;19,586;20,025
2024-07-15;21:24:00;20,362;20,573;19,985;20,143
2024-07-15;21:29:00;19,827;20,245;19,718;20,177
2024-07-15;21:34:00;19,836;20,233;19,641;20,029
2024-07-15;21:39:00;20,384;20,655;20,018;20,193
2024-07-15;21:44:00;19,684;20,115;19,639;20,103
2024-07-15;21:49:00;19,998;20,35;19,717;20,043
2024-07-15;21:54:00;20,307;20,627;19,979;20,208
2024-07-15;21:59:00;19,677;20,079;19,67;20,054
2024-07-15;22:04:00;20,247;20,546;19,918;20,086
2024-07-15;22:09:00;20,369;20,674;20,094;20,258
2024-07-15;22:14:00;19,448;20,072;19,441;20,084
2024-07-15;22:19:00;20,117;20,54;19,778;20,072
2024-07-15;22:24:00;20,241;20,597;19,932;20,247
2024-07-15;22:29:00;19,523;20,053;19,509;20,05
2024-07-15;22:34:00;20,141;20,616;19,82;20,067
2024-07-15;22:39:00;20,477;20,853;20,085;20,276
2024-07-15;22:44:00;19,613;20,208;19,592;20,192
2024-07-15;22:49:00;19,87;20,451;19,666;20,046
2024-07-15;22:54:00;20,409;20,825;20,035;20,211
2024-07-15;22:59:00;19,804;20,339;19,712;20,2
2024-07-15;23:04:00;19,836;20,27;19,643;20,035
2024-07-15;23:09:00;20,379;20,751;20,028;20,192
2024-07-15;23:14:00;19,788;20,204;19,687;20,168
2024-07-15;23:19:00;19,928;20,301;19,721;20,045
2024-07-15;23:24:00;20,41;20,706;20,058;20,206
2024-07-15;23:29:00;19,904;20,422;19,841;20,243
2024-07-15;23:34:00;19,88;20,364;19,809;20,075
2024-07-15;23:39:00;20,423;20,709;20,08;20,217
2024-07-15;23:44:00;19,945;20,406;19,85;20,23
2024-07-15;23:49:00;19,775;20,328;19,703;20,052
2024-07-15;23:54:00;20,356;20,848;20,019;20,177
2024-07-15;23:59:00;20,34;20,851;20,067;20,334
2024-07-16;00:04:00;19,664;20,206;19,665;20,169
2024-07-16;00:09:00;20,206;20,67;19,929;20,169
2024-07-16;00:14:00;20,433;20,749;20,148;20,318
2024-07-16;00:19:00;19,603;20,174;19,636;20,144
2024-07-16;00:24:00;20,117;20,554;19,834;20,087
2024-07-16;00:29:00;20,541;20,759;20,15;20,289
2024-07-16;00:34:00;19,97;20,445;19,912;20,274
2024-07-16;00:39:00;19,888;20,33;19,802;20,099
2024-07-16;00:44:00;20,424;20,776;20,115;20,241
2024-07-16;00:49:00;19,866;20,454;19,803;20,298
2024-07-16;00:54:00;19,814;20,346;19,689;20,12
2024-07-16;00:59:00;20,392;20,739;20,039;20,22
2024-07-16;01:04:00;20,208;20,704;19,987;20,353
2024-07-16;01:09:00;19,601;20,124;19,582;20,146
2024-07-16;01:14:00;20,219;20,657;19,931;20,181
2024-07-16;01:19:00;20,471;20,801;20,163;20,352
2024-07-16;01:24:00;19,586;20,157;19,599;20,179
2024-07-16;01:29:00;20,058;20,393;19,858;20,134
2024-07-16;01:34:00;20,505;20,87;20,155;20,305
2024-07-16;01:39:00;20,025;20,421;19,92;20,299
2024-07-16;01:44:00;19,87;20,285;19,803;20,127
2024-07-16;01:49:00;20,431;20,72;20,11;20,283
2024-07-16;01:54:00;19,867;20,292;19,823;20,255
2024-07-16;01:59:00;20,013;20,344;19,884;20,138
2024-07-16;02:04:00;20,46;20,769;20,149;20,305
2024-07-16;02:09:00;19,868;20,393;19,824;20,283
2024-07-16;02:14:00;19,882;20,317;19,779;20,127
2024-07-16;02:19:00;20,442;20,744;20,126;20,273
2024-07-16;02:24:00;20,149;20,47;20,006;20,331
2024-07-16;02:29:00;19,759;20,173;19,728;20,127
2024-07-16;02:34:00;20,344;20,64;20,046;20,197
2024-07-16;02:39:00;20,443;20,674;20,182;20,354
2024-07-16;02:44:00;19,832;20,183;19,892;20,179
2024-07-16;02:49:00;20,279;20,714;20,057;20,165
2024-07-16;02:54:00;20,563;20,81;20,233;20,317
2024-07-16;02:59:00;19,948;20,221;20,024;20,248
2024-07-16;03:04:00;20,223;20,468;20,121;20,183
2024-07-16;03:09:00;20,582;20,863;20,283;20,347
2024-07-16;03:14:00;19,913;20,378;19,87;20,305
2024-07-16;03:19:00;19,835;20,298;19,667;20,12
2024-07-16;03:24:00;20,422;20,765;20,06;20,255
2024-07-16;03:29:00;19,655;20,267;19,586;20,224
2024-07-16;03:34:00;19,898;20,458;19,653;20,092
2024-07-16;03:39:00;20,431;20,83;20,035;20,258
2024-07-16;03:44:00;19,936;20,404;19,814;20,303
2024-07-16;03:49:00;19,917;20,424;19,746;20,124
2024-07-16;03:54:00;20,437;20,869;20,076;20,285
2024-07-16;03:59:00;19,704;20,229;19,637;20,213
2024-07-16;04:04:00;20,008;20,377;19,781;20,131
2024-07-16;04:09:00;20,495;20,824;20,138;20,292
2024-07-16;04:14:00;19,982;20,48;19,884;20,312
2024-07-16;04:19:00;19,954;20,433;19,786;20,12
2024-07-16;04:24:00;20,458;20,767;20,097;20,255
2024-07-16;04:29:00;19,7;20,218;19,683;20,206
2024-07-16;04:34:00;20,013;20,444;19,788;20,131
2024-07-16;04:39:00;20,485;20,842;20,11;20,297
2024-07-16;04:44:00;19,74;20,312;19,682;20,233
2024-07-16;04:49:00;19,956;20,53;19,725;20,131
2024-07-16;04:54:00;20,475;20,862;20,098;20,296
2024-07-16;04:59:00;19,804;20,268;19,762;20,24
2024-07-16;05:04:00;20,113;20,568;19,831;20,143
2024-07-16;05:09:00;20,344;20,669;20,04;20,287
2024-07-16;05:14:00;19,66;20,148;19,609;20,153
2024-07-16;05:19:00;20,256;20,598;19,946;20,167
2024-07-16;05:24:00;20,363;20,666;20,081;20,315
2024-07-16;05:29:00;19,701;20,177;19,704;20,156
2024-07-16;05:34:00;20,303;20,596;20,012;20,169
2024-07-16;05:39:00;20,427;20,751;20,155;20,343
2024-07-16;05:44:00;19,619;20,203;19,643;20,185
2024-07-16;05:49:00;20,193;20,555;19,929;20,167
2024-07-16;05:54:00;20,149;20,502;19,936;20,3
2024-07-16;05:59:00;19,564;20,15;19,482;20,043
2024-07-16;06:04:00;20,285;20,634;19,918;20,183
2024-07-16;06:09:00;20,143;20,501;19,94;20,294
2024-07-16;06:14:00;19,766;20,19;19,688;20,122
2024-07-16;06:19:00;20,356;20,613;20,016;20,197
2024-07-16;06:24:00;19,855;20,453;19,716;20,233
2024-07-16;06:29:00;19,844;20,301;19,669;20,12
2024-07-16;06:34:00;20,306;20,714;20,007;20,229
2024-07-16;06:39:00;19,713;20,205;19,735;20,111
2024-07-16;06:44:00;20,216;20,544;19,97;20,114
2024-07-16;06:49:00;20,549;20,84;20,202;20,283
2024-07-16;06:54:00;19,819;20,241;19,824;20,229
2024-07-16;06:59:00;20,025;20,343;19,859;20,067
2024-07-16;07:04:00;20,488;20,698;20,152;20,257
2024-07-16;07:09:00;20,04;20,344;20,051;20,283
2024-07-16;07:14:00;20,061;20,453;20,014;20,12
2024-07-16;07:19:00;20,455;20,792;20,163;20,224
2024-07-16;07:24:00;19,865;20,217;19,921;20,165
2024-07-16;07:29:00;20,172;20,579;20,02;20,109
2024-07-16;07:34:00;20,561;20,782;20,22;20,299
2024-07-16;07:39:00;19,853;20,211;19,842;20,241
2024-07-16;07:44:00;20,028;20,452;19,847;20,096
2024-07-16;07:49:00;20,526;20,817;20,166;20,251
2024-07-16;07:54:00;19,863;20,397;19,799;20,253
2024-07-16;07:59:00;19,983;20,417;19,797;20,059
2024-07-16;08:04:00;20,32;20,635;20,039;20,222
2024-07-16;08:09:00;19,694;20,111;19,735;20,08
2024-07-16;08:14:00;20,216;20,575;19,942;20,095
2024-07-16;08:19:00;20,404;20,74;20,119;20,273
2024-07-16;08:24:00;19,681;20,141;19,667;20,155
2024-07-16;08:29:00;20,297;20,565;19,955;20,172
2024-07-16;08:34:00;19,996;20,36;19,841;20,211
2024-07-16;08:39:00;19,933;20,357;19,775;20,058
2024-07-16;08:44:00;20,406;20,63;20,061;20,208
2024-07-16;08:49:00;19,803;20,094;19,82;20,142
2024-07-16;08:54:00;20,251;20,478;19,979;20,119
2024-07-16;08:59:00;20,196;20,498;19,96;20,234
2024-07-16;09:04:00;19,76;20,132;19,734;20,034
2024-07-16;09:09:00;20,377;20,573;20,031;20,165
2024-07-16;09:14:00;19,973;20,306;19,801;20,199
2024-07-16;09:19:00;19,926;20,245;19,731;20,024
2024-07-16;09:24:00;20,412;20,637;20,056;20,194
2024-07-16;09:29:00;19,612;20,062;19,583;20,079
2024-07-16;09:34:00;20,144;20,55;19,825;20,054
2024-07-16;09:39:00;20,161;20,458;19,884;20,221
2024-07-16;09:44:00;19,651;20,084;19,6;20,027
2024-07-16;09:49:00;20,338;20,601;19,995;20,121
2024-07-16;09:54:00;19,914;20,24;19,808;20,183
2024-07-16;09:59:00;19,888;20,22;19,69;20,023
2024-07-16;10:04:00;20,138;20,551;19,86;20,159
2024-07-16;10:09:00;19,641;20,115;19,557;20,031
2024-07-16;10:14:00;20,3;20,568;19,924;20,133
2024-07-16;10:19:00;19,826;20,195;19,705;20,169
2024-07-16;10:24:00;19,933;20,315;19,676;20,023
2024-07-16;10:29:00;20,386;20,679;20,035;20,204
2024-07-16;10:34:00;19,543;20,073;19,529;20,115
2024-07-16;10:39:00;20,075;20,413;19,771;20,069
2024-07-16;10:44:00;20,025;20,367;19,83;20,203
2024-07-16;10:49:00;19,671;20,06;19,552;20,022
2024-07-16;10:54:00;20,319;20,585;19,955;20,157
2024-07-16;10:59:00;19,685;20,124;19,592;20,134
2024-07-16;11:04:00;19,956;20,373;19,669;20,033
2024-07-16;11:09:00;20,113;20,444;19,826;20,17
2024-07-16;11:14:00;19,578;20,047;19,454;20,013
2024-07-16;11:19:00;20,25;20,569;19,881;20,081
2024-07-16;11:24:00;19,54;20,036;19,466;20,049
2024-07-16;11:29:00;19,937;20,268;19,661;19,953
2024-07-16;11:34:00;20,206;20,491;19,882;20,146
2024-07-16;11:39:00;19,555;20,033;19,492;20,029
2024-07-16;11:44:00;20,258;20,533;19,925;20,073
2024-07-16;11:49:00;20,187;20,508;19,921;20,204
2024-07-16;11:54:00;19,625;20,098;19,519;20,008
2024-07-16;11:59:00;20,306;20,535;19,946;20,099
2024-07-16;12:04:00;19,946;20,422;19,791;20,215
2024-07-16;12:09:00;19,549;20,15;19,473;20,027
2024-07-16;12:14:00;20,34;20,613;19,962;20,159
2024-07-16;12:19:00;20,101;20,463;19,944;20,242
2024-07-16;12:24:00;19,731;20,1;19,725;20,075
2024-07-16;12:29:00;20,345;20,636;20,053;20,191
2024-07-16;12:34:00;19,742;20,131;19,77;20,143
2024-07-16;12:39:00;20,013;20,389;19,834;20,05
2024-07-16;12:44:00;20,168;20,425;19,935;20,184
2024-07-16;12:49:00;19,466;20,019;19,436;19,974
2024-07-16;12:54:00;20,206;20,538;19,841;20,059
2024-07-16;12:59:00;20,121;20,429;19,894;20,207
2024-07-16;13:04:00;19,44;19,926;19,397;20,001
2024-07-16;13:09:00;20,157;20,482;19,793;20,053
2024-07-16;13:14:00;19,975;20,403;19,782;20,17
2024-07-16;13:19:00;19,521;20,056;19,523;20,008
2024-07-16;13:24:00;20,208;20,488;19,889;20,086
2024-07-16;13:29:00;19,379;19,949;19,393;20,007
2024-07-16;13:34:00;19,823;20,291;19,555;19,928
2024-07-16;13:39:00;20,418;20,701;20,01;20,163
2024-07-16;13:44:00;19,554;20,086;19,486;20,116
2024-07-16;13:49:00;19,745;20,191;19,503;19,966
2024-07-16;13:54:00;20,246;20,533;19,886;20,12
2024-07-16;13:59:00;19,474;19,962;19,442;20,01
2024-07-16;14:04:00;20,022;20,329;19,729;19,97
2024-07-16;14:09:00;20,274;20,603;19,942;20,19
2024-07-16;14:14:00;19,254;19,894;19,285;20,004
2024-07-16;14:19:00;19,211;19,767;19,102;19,776
2024-07-16;14:24:00;20,028;20,2;19,572;19,899
2024-07-16;14:29:00;19,882;20,102;19,659;20,029
2024-07-16;14:34:00;19,596;19,799;19,764;19,894
2024-07-16;14:39:00;19,656;19,715;20,036;19,837
2024-07-16;14:44:00;19,8;19,638;20,315;19,75
2024-07-16;14:49:00;19,88;19,784;20,37;19,775
2024-07-16;14:54:00;20,186;20,186;20,37;19,939
2024-07-16;14:59:00;20,144;20,005;20,426;20,002
2024-07-16;15:04:00;20,049;19,784;20,537;19,932
2024-07-16;15:09:00;19,988;19,673;20,577;19,829
2024-07-16;15:14:00;20,123;20,003;20,5;19,895
2024-07-16;15:19:00;20,304;20,299;20,438;20,085
2024-07-16;15:24:00;19,996;19,917;20,406;20,082
2024-07-16;15:29:00;19,969;19,707;20,5;19,919
2024-07-16;15:34:00;19,92;19,645;20,5;19,812
2024-07-16;15:39:00;20,114;19,961;20,5;19,862
2024-07-16;15:44:00;20,332;20,261;20,47;20,069
2024-07-16;15:49:00;20,183;19,898;20,591;20,077
2024-07-16;15:54:00;20,029;19,687;20,62;19,899
2024-07-16;15:59:00;19,932;19,606;20,578;19,75
2024-07-16;16:04:00;20,028;19,837;20,487;19,816
2024-07-16;16:09:00;20,28;20,229;20,376;19,965
2024-07-16;16:14:00;20,264;20,129;20,392;20,106
2024-07-16;16:19:00;19,958;19,805;20,459;19,979
2024-07-16;16:24:00;19,968;19,856;20,424;19,87
2024-07-16;16:29:00;20,272;20,2;20,376;19,992
2024-07-16;16:34:00;20,44;20,4;20,407;20,158
2024-07-16;16:39:00;19,987;19,962;20,32;20,082
2024-07-16;16:44:00;19,871;19,874;20,37;19,982
2024-07-16;16:49:00;20,219;20,204;20,368;20,02
2024-07-16;16:54:00;20,588;20,463;20,383;20,169
2024-07-16;16:59:00;20,166;20,228;20,204;20,208
2024-07-16;17:04:00;19,781;19,88;20,278;20,05
2024-07-16;17:09:00;20,023;20,131;20,271;20,001
2024-07-16;17:14:00;20,498;20,444;20,37;20,152
2024-07-16;17:19:00;20,131;20,253;20,179;20,205
2024-07-16;17:24:00;19,73;19,968;20,035;20,023
2024-07-16;17:29:00;20,185;20,26;20,047;20,031
2024-07-16;17:34:00;20,368;20,67;20,1;20,189
2024-07-16;17:39:00;19,678;20,038;19,894;20,102
2024-07-16;17:44:00;19,977;20,216;19,896;20
2024-07-16;17:49:00;20,281;20,439;20,006;20,119
2024-07-16;17:54:00;19,61;19,994;19,88;20,06
2024-07-16;17:59:00;19,922;20,164;20,118;20,026
2024-07-16;18:04:00;20,411;20,554;20,249;20,17
2024-07-16;18:09:00;20,008;20,272;19,982;20,212
2024-07-16;18:14:00;19,885;20,113;20,044;20,099
2024-07-16;18:19:00;20,396;20,479;20,349;20,178
2024-07-16;18:24:00;20,268;20,406;20,23;20,244
2024-07-16;18:29:00;19,738;19,999;20,106;20,056
2024-07-16;18:34:00;20,116;20,258;20,24;20,086
2024-07-16;18:39:00;20,507;20,524;20,369;20,248
2024-07-16;18:44:00;19,971;20,127;20,178;20,183
2024-07-16;18:49:00;19,985;20,127;20,174;20,033
2024-07-16;18:54:00;20,453;20,462;20,342;20,19
2024-07-16;18:59:00;20,234;20,378;20,247;20,292
2024-07-16;19:04:00;19,77;20,022;20,096;20,089
2024-07-16;19:09:00;20,188;20,493;20,12;20,071
2024-07-16;19:14:00;20,479;20,766;20,203;20,222
2024-07-16;19:19:00;19,812;20,108;19,908;20,177
2024-07-16;19:24:00;19,9;20,189;19,933;20,01
2024-07-16;19:29:00;20,38;20,56;20,079;20,147
2024-07-16;19:34:00;19,821;20,177;19,859;20,171
2024-07-16;19:39:00;19,905;20,116;20,058;20,004
2024-07-16;19:44:00;20,401;20,48;20,206;20,168
2024-07-16;19:49:00;20,138;20,371;20,075;20,231
2024-07-16;19:54:00;19,699;20,031;19,918;20,094
2024-07-16;19:59:00;20,228;20,476;20,143;20,16
2024-07-16;20:04:00;20,386;20,551;20,176;20,268
2024-07-16;20:09:00;19,821;20,028;20,108;20,153
2024-07-16;20:14:00;20,063;20,245;20,12;20,111
2024-07-16;20:19:00;20,462;20,597;20,206;20,202
2024-07-16;20:24:00;19,904;20,122;20,032;20,164
2024-07-16;20:29:00;19,92;20,228;19,874;20,011
2024-07-16;20:34:00;20,38;20,649;20,087;20,174
2024-07-16;20:39:00;19,835;20,11;20,009;20,165
2024-07-16;20:44:00;19,963;20,176;20,112;20,057
2024-07-16;20:49:00;20,39;20,61;20,154;20,148
2024-07-16;20:54:00;20,114;20,466;20,049;20,243
2024-07-16;20:59:00;19,761;20,021;20,023;20,066
2024-07-16;21:04:00;20,19;20,322;20,151;20,068
2024-07-16;21:09:00;20,43;20,6;20,212;20,234
2024-07-16;21:14:00;19,864;20,12;20,021;20,172
2024-07-16;21:19:00;20,001;20,204;20,009;20,065
2024-07-16;21:24:00;20,438;20,609;20,202;20,202
2024-07-16;21:29:00;19,812;20,161;19,836;20,183
2024-07-16;21:34:00;19,838;20,114;19,823;20,001
2024-07-16;21:39:00;20,358;20,56;20,05;20,137
2024-07-16;21:44:00;20,091;20,385;20,022;20,22
2024-07-16;21:49:00;19,902;20,117;20,112;20,068
2024-07-16;21:54:00;20,354;20,64;20,166;20,158
2024-07-16;21:59:00;20,152;20,439;20,03;20,246
2024-07-16;22:04:00;19,604;20,014;19,75;20,055
2024-07-16;22:09:00;20,098;20,436;19,856;20,042
2024-07-16;22:14:00;20,353;20,747;20,019;20,213
2024-07-16;22:19:00;19,501;20,084;19,558;20,106
2024-07-16;22:24:00;19,899;20,259;19,757;20,043
2024-07-16;22:29:00;20,387;20,569;20,062;20,202
2024-07-16;22:34:00;19,607;20,162;19,666;20,187
2024-07-16;22:39:00;19,659;20,167;19,562;20
2024-07-16;22:44:00;20,276;20,673;19,909;20,134
2024-07-16;22:49:00;19,717;20,215;19,661;20,159
2024-07-16;22:54:00;19,546;20,11;19,594;20
2024-07-16;22:59:00;20,195;20,586;19,878;20,102
2024-07-16;23:04:00;19,844;20,342;19,755;20,211
2024-07-16;23:09:00;19,649;20,062;19,793;20,118
2024-07-16;23:14:00;20,203;20,489;20,019;20,152
2024-07-16;23:19:00;20,266;20,53;20,034;20,271
2024-07-16;23:24:00;19,704;20,076;19,903;20,153
2024-07-16;23:29:00;20,091;20,346;19,974;20,125
2024-07-16;23:34:00;20,32;20,595;20,053;20,253
2024-07-16;23:39:00;19,694;20,087;19,903;20,17
2024-07-16;23:44:00;19,972;20,236;20,002;20,12
2024-07-16;23:49:00;20,436;20,576;20,155;20,233
2024-07-16;23:54:00;19,972;20,4;19,946;20,32
2024-07-16;23:59:00;19,621;20,072;19,703;20,053
2024-07-17;00:04:00;20,189;20,578;19,888;20,108
2024-07-17;00:09:00;20,189;20,545;19,947;20,287
2024-07-17;00:14:00;19,337;20;19,473;20,11
2024-07-17;00:19:00;19,881;20,263;19,701;20,046
2024-07-17;00:24:00;20,38;20,647;19,988;20,22
2024-07-17;00:29:00;19,711;20,233;19,667;20,253
2024-07-17;00:34:00;19,688;20,185;19,58;20,102
2024-07-17;00:39:00;20,298;20,697;19,927;20,209
2024-07-17;00:44:00;20,016;20,429;19,91;20,304
2024-07-17;00:49:00;19,472;20,063;19,501;20,067
2024-07-17;00:54:00;20,123;20,528;19,809;20,122
2024-07-17;00:59:00;20,128;20,534;19,866;20,25
2024-07-17;01:04:00;19,643;20,039;19,816;20,146
